source,system,sentence_id,text,subject,predicate,object,category,is_conflicting,is_ambiguous,confidence,competitor_count,provenance
carb30,slde_aft_llama,carb_test_0016,After 1895 cable hauling ceased and locomotives pulled trains the whole length of the Victoria and Waterloo tunnels .,a tunnel,is in,victoria,failed_extraction,,,,,After 1895 cable hauling ceased and locomotives pulled trains the whole length of the Victoria and Waterloo tunnels .
carb30,slde_aft_llama,carb_test_0016,After 1895 cable hauling ceased and locomotives pulled trains the whole length of the Victoria and Waterloo tunnels .,a tunnel,is in,waterloo,failed_extraction,,,,,After 1895 cable hauling ceased and locomotives pulled trains the whole length of the Victoria and Waterloo tunnels .
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the colonials,found,"a primitive, lush and vibrant new world",hallucinated_triple,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the colonials,named,earth,hallucinated_triple,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the new world,was,lush,failed_extraction,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the new world,was,primitive,failed_extraction,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the colonials,were searching,five years,failed_extraction,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the new world,was,earth,failed_extraction,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the new world,was,vibrant,failed_extraction,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the colonials,named a new world,earth,failed_extraction,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0017,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth .",the colonials,found,"a primitive , lush and vibrant new world",failed_extraction,,,,,"After five years of searching , the Colonials found a primitive , lush and vibrant new world and named it Earth ."
carb30,slde_aft_llama,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,went on to appear as,"blanche ingram in the critically acclaimed ""jane eyre"" tv serial for the bbc",hallucinated_triple,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,slde_aft_llama,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,guest starred as,"lilith in the ""doctor who"" episode ""the shakespeare code""",hallucinated_triple,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,slde_aft_llama,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,left,`` hex '',failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,slde_aft_llama,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",`` doctor who '',had,`` the shakespeare code '' episode,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,slde_aft_llama,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,went on to appear as,blanche ingram,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,slde_aft_llama,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",cole,guest starred as,lilith,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
carb30,slde_aft_llama,carb_test_0018,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' .",`` jane eyre '',was,a tv serial for the bbc,failed_extraction,,,,,"After leaving `` Hex '' , Cole went on to appear as Blanche Ingram in the critically acclaimed `` Jane Eyre '' TV serial for the BBC and guest starred as Lilith in the `` Doctor Who '' episode `` The Shakespeare Code '' ."
