Each of the Matoran brought their Toa stone and met each other at the Great Temple .	1.0	brought	Each of the Matoran	their Toa stone
Each of the Matoran brought their Toa stone and met each other at the Great Temple .	1.0	met	Each of the Matoran	each other at the Great Temple
Each time Cluemaster escapes or starts some new plan , Stephanie dons her costume again .	1.0	dons	Stephanie	costume
Each time Cluemaster escapes or starts some new plan , Stephanie dons her costume again .	1.0	escapes	Cluemaster	new plan
Each time Cluemaster escapes or starts some new plan , Stephanie dons her costume again .	1.0	starts	Cluemaster	new plan
Erotica and pornography involving sex between women have been predominantly produced by men for a male and female audience .	1.0	have been predominantly produced by	erotica and pornography involving sex between women	men
Erotica and pornography involving sex between women have been predominantly produced by men for a male and female audience .	1.0	have been produced for	erotica and pornography involving sex between women	a male and female audience
Failure to perform the duty could lead to prosecution at law and re-enslavement .	1.0	could lead to	Failure to perform the duty	prosecution at law and re-enslavement
Falun Gong 's teachings are compiled from Li 's lectures , and Li holds definitional power in that belief system .	1.0	teachings are compiled from	Falun Gong	Li's lectures
Falun Gong 's teachings are compiled from Li 's lectures , and Li holds definitional power in that belief system .	1.0	holds definitional power in	Li	that belief system
Fans reacted to the news of the suspension by canceling their XM Radio subscriptions , with some fans even going as far as smashing their XM units .	1.0	reacted to	Fans	the news of the suspension
Fans reacted to the news of the suspension by canceling their XM Radio subscriptions , with some fans even going as far as smashing their XM units .	1.0	canceling their	fans	XM Radio subscriptions
Fans reacted to the news of the suspension by canceling their XM Radio subscriptions , with some fans even going as far as smashing their XM units .	1.0	going as far as	fans	smashing their XM units
Furthermore , knowledge and interest pertaining to the event , as well as the level of importance , contribute to the frequency of rehearsal .	1.0	contribute to	knowledge and interest	the frequency of rehearsal
Furthermore , knowledge and interest pertaining to the event , as well as the level of importance , contribute to the frequency of rehearsal .	1.0	contribute to	the level of importance	the frequency of rehearsal
Gameplay is very basic ; the player must shoot constantly at a continual stream of enemies in order to reach the end of each level .	1.0	must shoot	the player	a continual stream of enemies
Gameplay is very basic ; the player must shoot constantly at a continual stream of enemies in order to reach the end of each level .	1.0	reach the end of each level	the player	the end of each level
Gavin Hood is a South African filmmaker , screenwriter , producer and actor , best known for writing and directing the Academy Award-winning Foreign Language Film `` Tsotsi '' .	1.0	is a	Gavin Hood	South African filmmaker
Gavin Hood is a South African filmmaker , screenwriter , producer and actor , best known for writing and directing the Academy Award-winning Foreign Language Film `` Tsotsi '' .	1.0	is a	Gavin Hood	screenwriter
Gavin Hood is a South African filmmaker , screenwriter , producer and actor , best known for writing and directing the Academy Award-winning Foreign Language Film `` Tsotsi '' .	1.0	is a	Gavin Hood	producer
Gavin Hood is a South African filmmaker , screenwriter , producer and actor , best known for writing and directing the Academy Award-winning Foreign Language Film `` Tsotsi '' .	1.0	is a	Gavin Hood	actor
Gavin Hood is a South African filmmaker , screenwriter , producer and actor , best known for writing and directing the Academy Award-winning Foreign Language Film `` Tsotsi '' .	1.0	is best known for	Gavin Hood	writing and directing the Academy Award-winning Foreign Language Film 'Tsotsi'
George Bluth Sr. , patriarch of the Bluth family , is the founder and former CEO of the Bluth Company which markets and builds mini-mansions among many other activities .	1.0	patriarch of	George Bluth Sr.	the Bluth family
George Bluth Sr. , patriarch of the Bluth family , is the founder and former CEO of the Bluth Company which markets and builds mini-mansions among many other activities .	1.0	founder and former CEO of	George Bluth Sr.	the Bluth Company
George Bluth Sr. , patriarch of the Bluth family , is the founder and former CEO of the Bluth Company which markets and builds mini-mansions among many other activities .	1.0	markets and builds	the Bluth Company	mini-mansions
Good 1H NMR spectra can be acquired with 16 repeats , which takes only minutes .	1.0	can be acquired with	Good 1H NMR spectra	16 repeats
Good 1H NMR spectra can be acquired with 16 repeats , which takes only minutes .	1.0	takes	Good 1H NMR spectra	minutes
HTB 's aim is for an Alpha course to be accessible to anyone who would like to attend the course , and in this way HTB seeks to spread the teachings of Christianity .	1.0	aim is for	HTB	an Alpha course to be accessible to anyone who would like to attend the course
HTB 's aim is for an Alpha course to be accessible to anyone who would like to attend the course , and in this way HTB seeks to spread the teachings of Christianity .	1.0	seeks to	HTB	spread the teachings of Christianity
Having been directed to found a monastery of his order in the United States in 1873 , Fr .	1.0	was directed to found	Fr.	a monastery of his order in the United States
Having been directed to found a monastery of his order in the United States in 1873 , Fr .	1.0	was directed to found in	Fr.	1873
Hawker Pacific Aerospace is a MRO-Service company which offers landing gear and hydraulic MRO services for all major aircraft types .	1.0	is a	Hawker Pacific Aerospace	MRO-Service company
Hawker Pacific Aerospace is a MRO-Service company which offers landing gear and hydraulic MRO services for all major aircraft types .	1.0	offers	Hawker Pacific Aerospace	landing gear and hydraulic MRO services
Hawker Pacific Aerospace is a MRO-Service company which offers landing gear and hydraulic MRO services for all major aircraft types .	1.0	offers	Hawker Pacific Aerospace	services for all major aircraft types
